anc_paths,compair_paths
21/frames_20023.png,21/frames_9222.png
28/frames_11109.png,28/frames_30993.png
64/frames_10856.png,64/img_2591.jpg
102/frames_7992.png,102/frames_13089.png
138/frames_23072.png,138/img_4821.jpg
213/frames_13938.png,213/frames_13930.png
226/img_2354.jpg,226/img_4539.jpg
231/img_448945.jpg,231/img_444781.jpg
260/frames_23315.png,260/frames_23322.png
581/frames_42498.png,581/frames_42221.png
594/img_4255.jpg,594/frames_227627.png
653/frames_228019.png,653/frames_227522.png
751/frames_70840.png,751/img_3858.jpg
961/frames_19167.png,961/img_1418.jpg
963/img_3604.jpg,963/img_5012.jpg
1290/frames_404288.png,1290/img_451682.jpg
1296/frames_410422.png,1296/frames_395823.png
1430/frames_8490.png,1430/frames_8475.png
1534/frames_12366.png,1534/frames_12364.png
1573/frames_18896.png,1573/img_3217.jpg
1727/frames_8677.png,1727/frames_8671.png
1980/frames_14549.png,1980/frames_14538.png
2031/frames_19536.png,2031/frames_25297.png
2132/frames_23540.png,2132/img_161.jpg
2459/frames_46262.png,2459/frames_46229.png
2846/frames_62553.png,2846/img_62529.jpg
3028/frames_66233.png,3028/img_66241.jpg
3310/frames_416841.png,3310/frames_415175.png
3490/frames_73788.png,3490/frames_73789.png
3496/frames_73995.png,3496/frames_74018.png
9821/img_108231.jpg,9821/img_102269.jpg
9834/img_102233.jpg,9834/img_101579.jpg
9841/frames_219097.png,9841/frames_220058.png
11773/img_109929.jpg,11773/img_108665.jpg
11917/frames_218420.png,11917/img_109406.jpg
12449/img_113457.jpg,12449/img_113221.jpg
12490/img_112943.jpg,12490/img_112628.jpg
12636/frames_147480.png,12636/img_114837.jpg
12649/frames_149986.png,12649/frames_150263.png
12693/img_114310.jpg,12693/img_108785.jpg
12725/img_115471.jpg,12725/img_114437.jpg
12763/frames_188199.png,12763/img_115157.jpg
12783/img_116630.jpg,12783/frames_172745.png
12808/frames_140317.png,12808/img_115842.jpg
12815/frames_11526.png,12815/frames_16371.png
12837/frames_173011.png,12837/frames_174380.png
12923/img_118123.jpg,12923/img_117368.jpg
12995/img_118011.jpg,12995/frames_187367.png
13010/img_117428.jpg,13010/img_117143.jpg
13110/frames_219140.png,13110/img_118582.jpg
13120/frames_193654.png,13120/img_119352.jpg
13135/img_118343.jpg,13135/img_119418.jpg
13136/img_118678.jpg,13136/img_118767.jpg
13189/img_118890.jpg,13189/frames_217183.png
13250/frames_191459.png,13250/frames_189122.png
13325/frames_168342.png,13325/img_119675.jpg
13331/frames_21026.png,13331/img_1961.jpg
13336/img_120764.jpg,13336/img_120364.jpg
13454/frames_213576.png,13454/img_120822.jpg
13456/frames_211132.png,13456/img_119566.jpg
13568/img_121669.jpg,13568/frames_207148.png
13571/img_122310.jpg,13571/frames_195667.png
13855/img_1912.jpg,13855/frames_6678.png
13869/frames_177888.png,13869/img_124510.jpg
13874/img_124440.jpg,13874/frames_177589.png
13921/frames_179861.png,13921/frames_178412.png
13939/frames_438107.png,13939/frames_204578.png
14117/frames_202911.png,14117/img_144322.jpg
14143/frames_200893.png,14143/frames_202780.png
26986/img_447000.jpg,26986/frames_364708.png
26987/frames_375206.png,26987/frames_399724.png
27046/frames_387335.png,27046/img_442784.jpg
27047/frames_362524.png,27047/img_441292.jpg
27077/frames_350943.png,27077/frames_391603.png
27270/img_450856.jpg,27270/frames_368993.png
27287/img_451132.jpg,27287/img_440712.jpg
27302/img_440891.jpg,27302/frames_369908.png
27307/img_444750.jpg,27307/frames_381142.png
27358/frames_432732.png,27358/frames_393743.png
27396/frames_384356.png,27396/frames_415408.png
27403/frames_436837.png,27403/img_440783.jpg
27434/frames_435659.png,27434/frames_392023.png
27488/frames_405532.png,27488/frames_436409.png
27489/frames_384385.png,27489/img_443189.jpg
27497/img_451765.jpg,27497/frames_380971.png
27507/frames_345421.png,27507/frames_354477.png
27534/frames_406572.png,27534/frames_363564.png
27561/img_448939.jpg,27561/frames_344056.png
27575/img_448816.png,27575/frames_371764.png
27616/frames_390757.png,27616/img_443791.jpg
27690/img_448389.jpg,27690/img_447850.jpg
27691/frames_351030.png,27691/img_448927.jpg
27705/img_443395.jpg,27705/frames_454897.png
27756/frames_396334.png,27756/img_444754.jpg
27889/frames_381945.png,27889/img_440850.jpg
27945/img_442241.jpg,27945/img_443601.jpg
27950/frames_370147.png,27950/frames_384593.png
28012/img_445418.jpg,28012/img_440797.jpg
28023/frames_411239.png,28023/frames_393642.png
28040/frames_425717.png,28040/frames_352318.png
28044/frames_406875.png,28044/img_446345.jpg
28049/frames_357286.png,28049/frames_367354.png
28087/frames_412636.png,28087/img_445667.jpg
28095/frames_435673.png,28095/img_442909.jpg
28149/frames_417712.png,28149/frames_421409.png
28160/frames_347813.png,28160/frames_424512.png
28177/img_452083.jpg,28177/frames_427801.png
28182/frames_399189.png,28182/frames_359523.png
28204/frames_391124.png,28204/frames_341505.png
28236/img_440384.jpg,28236/frames_380375.png
28261/frames_420023.png,28261/img_448092.jpg
28290/frames_353809.png,28290/frames_435016.png
28376/img_452180.jpg,28376/img_450953.jpg
28415/frames_423803.png,28415/frames_417689.png
28486/frames_429820.png,28486/frames_358875.png
28525/frames_363351.png,28525/img_451581.jpg
28550/frames_365628.png,28550/frames_432820.png
28622/frames_385600.png,28622/frames_413401.png
28633/frames_383786.png,28633/frames_400010.png
28656/frames_340624.png,28656/frames_426187.png
28688/frames_435045.png,28688/frames_353704.png
28725/frames_393702.png,28725/img_442228.jpg
28778/frames_345974.png,28778/frames_432658.png
28793/frames_370963.png,28793/img_446932.jpg
28794/frames_404143.png,28794/img_447889.jpg
28875/frames_345296.png,28875/frames_355770.png
28896/frames_359050.png,28896/frames_415527.png
28914/frames_391182.png,28914/img_448212.jpg
28915/frames_424686.png,28915/frames_374455.png
28927/frames_417718.png,28927/frames_420022.png
13099/frames_207664.png,13099/frames_208013.png
1559/img_2624.jpg,1559/img_4030.jpg
28753/img_452030.jpg,28753/frames_437692.png
3116/img_444481.jpg,3116/frames_391249.png
27498/img_442395.jpg,27498/img_447224.jpg
13005/frames_184879.png,13005/img_118199.jpg
13921/frames_177581.png,13921/frames_178412.png
3045/img_66284.jpg,3045/frames_66524.png
963/img_5012.jpg,963/img_3604.jpg
12620/frames_134885.png,12620/img_112754.jpg
13320/frames_171030.png,13320/img_120334.jpg
12815/img_3574.jpg,12815/frames_11526.png
10016/img_107554.jpg,10016/frames_125962.png
27354/frames_376667.png,27354/frames_359201.png
28790/frames_350413.png,28790/frames_400382.png
28734/frames_375664.png,28734/img_441225.jpg
13086/img_117170.jpg,13086/img_118012.jpg
9913/frames_129916.png,9913/img_101526.jpg
28699/img_452409.jpg,28699/img_450192.jpg
9821/img_108231.jpg,9821/img_102269.jpg
13391/frames_210246.png,13391/frames_213731.png
13939/img_443292.jpg,13939/frames_204578.png
9913/frames_129319.png,9913/frames_127091.png
1296/frames_389105.png,1296/frames_410422.png
27/frames_5256.png,27/img_3305.jpg
13926/img_125404.jpg,13926/img_124584.jpg
751/img_3858.jpg,751/frames_70840.png
284/img_730.jpg,284/frames_14931.png
2565/frames_370017.png,2565/frames_343882.png
27497/img_440764.jpg,27497/frames_380971.png
12145/frames_364981.png,12145/frames_436734.png
28154/img_448882.jpg,28154/frames_430681.png
12801/img_116437.jpg,12801/frames_140135.png
12779/frames_166268.png,12779/img_116248.jpg
27358/frames_393743.png,27358/frames_402627.png
298/frames_9745.png,298/frames_14877.png
13169/img_119490.jpg,13169/img_119141.jpg
595/img_70438.jpg,595/frames_70452.png
27307/img_447560.jpg,27307/frames_410151.png
28261/img_442781.jpg,28261/frames_363317.png
1430/frames_8474.png,1430/frames_8478.png
2132/frames_23538.png,2132/img_498.jpg
28019/frames_341526.png,28019/frames_392500.png
13883/frames_178397.png,13883/img_123930.jpg
28849/frames_357567.png,28849/frames_384976.png
10016/img_107554.jpg,10016/frames_125962.png
1014/frames_6034.png,1014/frames_6050.png
27930/frames_430266.png,27930/frames_369989.png
27840/frames_350323.png,27840/img_442900.jpg
27616/frames_390757.png,27616/img_443791.jpg
27376/img_444222.jpg,27376/frames_430612.png
27723/frames_358107.png,27723/img_445362.jpg
13325/img_450110.jpg,13325/frames_168342.png
28881/frames_340818.png,28881/frames_353682.png
12607/frames_133312.png,12607/frames_161608.png
299/frames_11264.png,299/frames_11268.png
12929/frames_186404.png,12929/frames_182525.png
13110/frames_219140.png,13110/img_118582.jpg
13456/frames_211132.png,13456/img_119566.jpg
27994/frames_392926.png,27994/frames_413841.png
527/frames_5458.png,527/frames_20558.png
3028/frames_66233.png,3028/img_66241.jpg
963/img_3604.jpg,963/img_5012.jpg
28517/img_444904.jpg,28517/frames_394900.png
28012/img_445418.jpg,28012/frames_438726.png
14085/frames_204287.png,14085/frames_202035.png
27819/img_440971.jpg,27819/frames_432448.png
13391/frames_211655.png,13391/frames_213731.png
27968/frames_402667.png,27968/img_448680.jpg
27950/frames_374399.png,27950/frames_384593.png
28090/img_451454.jpg,28090/frames_387281.png
27705/frames_454897.png,27705/img_443395.jpg
13902/frames_206054.png,13902/frames_205833.png
28583/img_448281.jpg,28583/img_440409.jpg
27616/img_443791.jpg,27616/frames_390757.png
13883/frames_179066.png,13883/img_123930.jpg
13219/img_119466.jpg,13219/frames_190759.png
27093/frames_434201.png,27093/img_451949.jpg
27616/img_443791.jpg,27616/frames_390757.png
14143/frames_202780.png,14143/frames_200893.png
13110/img_118582.jpg,13110/frames_219140.png
28187/frames_416473.png,28187/frames_367070.png
14104/frames_175885.png,14104/img_143942.jpg
1727/img_3977.jpg,1727/img_3344.jpg
28761/img_441324.jpg,28761/frames_427129.png
27302/frames_409480.png,27302/img_440891.jpg
27270/frames_402110.png,27270/frames_434134.png
27770/frames_362578.png,27770/frames_359737.png
