anc_paths,compair_paths
25/frames_14140.png,25/frames_14143.png
41/frames_10886.png,41/img_4638.jpg
60/frames_9051.png,60/img_2933.jpg
102/frames_13036.png,102/img_546.jpg
136/frames_13148.png,136/img_1777.jpg
138/frames_23078.png,138/frames_13223.png
148/frames_8247.png,148/frames_8246.png
226/frames_21524.png,226/frames_21527.png
301/img_5038.jpg,301/frames_20005.png
371/frames_15203.png,371/frames_15219.png
466/frames_10667.png,466/img_3184.jpg
473/img_5125.jpg,473/img_4815.png
527/frames_15872.png,527/frames_15875.png
567/img_3316.jpg,567/frames_10711.png
570/img_1413.jpg,570/frames_42734.png
653/img_3389.jpg,653/frames_227947.png
654/img_2206.jpg,654/frames_17241.png
705/img_3366.png,705/img_4528.png
788/frames_8420.png,788/frames_12118.png
1014/frames_6022.png,1014/img_1559.jpg
1079/img_3938.jpg,1079/frames_16525.png
1290/frames_423941.png,1290/frames_418122.png
1527/frames_22611.png,1527/frames_22613.png
1809/img_260.jpg,1809/img_3619.jpg
1826/frames_53931.png,1826/img_46332.jpg
2001/img_2907.jpg,2001/img_4241.jpg
2031/frames_14584.png,2031/img_1776.jpg
2514/img_441762.jpg,2514/img_440632.jpg
2552/frames_413457.png,2552/img_447626.jpg
2565/img_447348.jpg,2565/frames_416408.png
3506/frames_422558.png,3506/frames_421378.png
9821/img_107325.jpg,9821/img_108198.jpg
9834/frames_129137.png,9834/img_102470.jpg
9877/frames_418143.png,9877/frames_388315.png
11773/frames_145593.png,11773/frames_147265.png
11989/img_108955.jpg,11989/img_108800.jpg
12404/frames_218356.png,12404/frames_219518.png
12557/frames_164803.png,12557/frames_135174.png
12574/frames_163939.png,12574/frames_133301.png
12607/frames_131651.png,12607/frames_135433.png
12649/img_114432.jpg,12649/img_114249.jpg
12693/frames_188059.png,12693/img_115153.jpg
12724/frames_149628.png,12724/frames_152861.png
12837/img_116537.jpg,12837/img_115992.jpg
12905/frames_167954.png,12905/frames_167572.png
12929/frames_186885.png,12929/frames_186303.png
13005/img_116862.jpg,13005/frames_185127.png
13161/frames_387909.png,13161/frames_345937.png
13232/frames_193236.png,13232/frames_191277.png
13277/frames_168683.png,13277/frames_168695.png
13320/frames_171083.png,13320/frames_171459.png
13329/frames_215265.png,13329/frames_215790.png
13334/frames_212269.png,13334/img_119917.jpg
13391/frames_212524.png,13391/frames_214540.png
13479/frames_211787.png,13479/frames_211382.png
13515/frames_195813.png,13515/frames_197301.png
13554/frames_196705.png,13554/img_121702.jpg
13656/frames_170291.png,13656/frames_170118.png
13869/frames_179979.png,13869/frames_178048.png
13883/frames_178658.png,13883/img_124229.jpg
13902/frames_205520.png,13902/img_115048.jpg
13939/img_124453.jpg,13939/frames_376792.png
14007/frames_179993.png,14007/frames_179604.png
14085/frames_201247.png,14085/frames_201622.png
14105/frames_175785.png,14105/frames_176059.png
27002/img_449340.jpg,27002/frames_413720.png
27009/img_452149.jpg,27009/img_450150.jpg
27046/frames_363338.png,27046/frames_342833.png
27115/frames_400326.png,27115/frames_372264.png
27121/frames_426287.png,27121/frames_421501.png
27135/img_448567.jpg,27135/frames_431628.png
27150/frames_340358.png,27150/frames_440290.png
27162/img_448845.jpg,27162/img_451158.jpg
27180/frames_344294.png,27180/frames_382259.png
27197/frames_363526.png,27197/frames_354141.png
27293/img_443172.jpg,27293/frames_388263.png
27302/frames_404048.png,27302/frames_353155.png
27321/img_443914.jpg,27321/img_444265.jpg
27342/frames_418344.png,27342/frames_432061.png
27350/frames_430146.png,27350/frames_343576.png
27380/img_443004.jpg,27380/frames_438915.png
27403/img_444649.jpg,27403/img_448471.jpg
27417/frames_413685.png,27417/frames_389658.png
27496/frames_365809.png,27496/frames_416826.png
27507/frames_368452.png,27507/frames_409804.png
