anc_paths,compair_paths
25/frames_14140.png,27770/frames_404268.png
60/frames_9051.png,28017/frames_379198.png
102/frames_13036.png,28074/img_443112.jpg
294/frames_11139.png,27342/frames_432061.png
313/frames_25363.png,27180/frames_397665.png
350/img_1434.jpg,1290/frames_370170.png
387/img_3875.jpg,27475/frames_385041.png
653/img_3389.jpg,12693/img_115153.jpg
654/img_2206.jpg,27690/frames_414189.png
705/img_3366.png,13161/frames_418133.png
788/frames_8420.png,259/frames_13949.png
963/frames_11351.png,27705/frames_454977.png
1079/img_3938.jpg,28215/frames_419661.png
1290/frames_423941.png,27224/frames_453951.png
1727/img_2933.jpg,27420/frames_393253.png
2377/frames_419502.png,27180/frames_382259.png
2476/frames_61073.png,27571/frames_426376.png
2514/img_441762.jpg,86/frames_21103.png
2803/frames_417432.png,9877/frames_365082.png
12557/frames_164803.png,28417/frames_369215.png
12607/frames_131651.png,12779/frames_166355.png
12763/frames_137127.png,28688/frames_433227.png
12779/frames_166355.png,653/frames_227654.png
12837/img_116537.jpg,1826/img_46332.jpg
13329/frames_215265.png,2031/frames_14584.png
13456/frames_215226.png,28019/img_444599.jpg
13515/frames_195813.png,12724/frames_187892.png
13880/img_125037.jpg,1809/img_2164.jpg
13896/frames_207014.png,1303/frames_36327.png
14143/frames_203417.png,387/img_3875.jpg
27002/img_449340.jpg,28405/frames_378956.png
27313/frames_423581.png,27262/img_441518.jpg
27350/frames_430146.png,27197/frames_363526.png
27412/frames_364954.png,27496/frames_365809.png
27420/frames_380246.png,102/frames_13036.png
27483/frames_343340.png,28535/img_442245.jpg
27690/frames_395650.png,14007/frames_180150.png
27724/frames_432029.png,27790/frames_385177.png
27823/frames_382515.png,28719/frames_392342.png
27851/frames_391570.png,27093/frames_414820.png
27916/img_443461.jpg,27087/frames_436148.png
27926/img_452375.jpg,14143/frames_202832.png
27994/img_442417.jpg,28853/img_451038.jpg
28236/frames_416526.png,2476/frames_52618.png
28303/img_444735.jpg,301/img_5038.jpg
28486/frames_411014.png,13219/frames_193734.png
